,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
21,80,0.0,882,0.4616310040000826,"[0, 1, 0, 2, 1, 1, 0, 0, 1, 2, 0, 0, 0, 1, 1, 1, 1, 2, 2, 1, 2, 0, 0, 0, 1, 0, 2, 1, 2, 0, 0, 0, 1, 2, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1]",25,80,10
22,0,0.0,882,0.47033537199968123,"[0, 2, 0, 0, 2, 2, 2, 2, 1, 2, 1, 1, 1, 0, 1, 1, 0, 0, 0, 2, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0, 2, 2, 1, 2, 0, 1, 1, 1, 0, 2, 0, 1, 0, 0, 2, 2, 1, 0, 0]",25,80,11
23,80,0.0,962,0.5322620360020665,"[0, 2, 0, 0, 2, 2, 2, 2, 1, 2, 1, 1, 1, 0, 1, 1, 0, 0, 0, 2, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0, 2, 2, 1, 2, 0, 1, 1, 1, 0, 2, 0, 1, 0, 0, 2, 2, 1, 0, 0]",25,80,11
24,0,0.0,962,0.5416843950006296,"[2, 2, 1, 1, 1, 2, 2, 0, 0, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 0, 0, 1, 2, 1, 1, 0, 0, 1, 2, 0, 2, 2, 1, 1, 1, 1, 0, 0, 1, 0, 1, 2, 2, 2, 1, 2, 0, 2, 2, 2]",25,80,12
25,80,0.0,1042,0.6070091340006911,"[2, 2, 1, 1, 1, 2, 2, 0, 0, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 0, 0, 1, 2, 1, 1, 0, 0, 1, 2, 0, 2, 2, 1, 1, 1, 1, 0, 0, 1, 0, 1, 2, 2, 2, 1, 2, 0, 2, 2, 2]",25,80,12
26,0,0.0,1042,0.6171438070014119,"[0, 2, 1, 0, 2, 2, 1, 0, 0, 0, 1, 0, 1, 1, 1, 2, 0, 0, 1, 1, 0, 1, 0, 2, 1, 0, 1, 0, 0, 1, 2, 0, 0, 0, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 0, 1, 2]",25,80,13
27,80,0.0,1122,0.7283565790021385,"[0, 2, 1, 0, 2, 2, 1, 0, 0, 0, 1, 0, 1, 1, 1, 2, 0, 0, 1, 1, 0, 1, 0, 2, 1, 0, 1, 0, 0, 1, 2, 0, 0, 0, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 0, 1, 2]",25,80,13
28,0,0.0,1122,0.7390598170022713,"[2, 0, 2, 2, 0, 2, 0, 1, 1, 1, 1, 2, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 2, 2, 1, 2, 1, 0, 2, 0, 2, 0, 2, 0, 0, 2, 0, 0, 0]",25,80,14
29,80,0.0,1202,0.8133579420027672,"[2, 0, 2, 2, 0, 2, 0, 1, 1, 1, 1, 2, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 2, 2, 1, 2, 1, 0, 2, 0, 2, 0, 2, 0, 0, 2, 0, 0, 0]",25,80,14
30,0,0.0,1202,0.8238272210001014,"[0, 2, 1, 1, 0, 0, 2, 0, 2, 1, 1, 2, 0, 1, 0, 1, 2, 2, 2, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 2, 2, 2, 2, 1, 2, 0, 1, 2, 0, 1, 1, 2, 1, 0]",25,80,15
31,80,0.0,1282,0.9034497440006817,"[0, 2, 1, 1, 0, 0, 2, 0, 2, 1, 1, 2, 0, 1, 0, 1, 2, 2, 2, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 2, 2, 2, 2, 1, 2, 0, 1, 2, 0, 1, 1, 2, 1, 0]",25,80,15
32,0,0.0,1282,0.9144041850013309,"[2, 1, 1, 2, 0, 0, 1, 0, 2, 2, 1, 2, 2, 1, 2, 2, 2, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 2, 2, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 2, 1, 2, 0, 0]",25,80,16
33,80,0.0,1362,0.9978379780004616,"[2, 1, 1, 2, 0, 0, 1, 0, 2, 2, 1, 2, 2, 1, 2, 2, 2, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 2, 2, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 2, 1, 2, 0, 0]",25,80,16
34,0,0.0,1362,1.0093090330010455,"[1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 1, 2, 0, 2, 1, 2, 0, 0, 1, 1, 2, 1, 1, 0, 1, 1, 0, 0, 2, 1, 0, 2, 2, 1, 1, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 2, 0, 0, 1]",25,80,17
35,80,0.0,1442,1.1044706600005156,"[1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 1, 2, 0, 2, 1, 2, 0, 0, 1, 1, 2, 1, 1, 0, 1, 1, 0, 0, 2, 1, 0, 2, 2, 1, 1, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 2, 0, 0, 1]",25,80,17
36,0,0.0,1442,1.1167106100001547,"[0, 2, 1, 0, 0, 2, 2, 2, 1, 0, 2, 1, 1, 1, 2, 2, 0, 0, 2, 1, 1, 1, 0, 1, 0, 0, 1, 1, 2, 2, 1, 0, 0, 0, 0, 0, 2, 1, 2, 0, 0, 0, 0, 1, 0, 1, 0, 1, 2, 0]",25,80,18
37,80,0.0,1522,1.2122275799993076,"[0, 2, 1, 0, 0, 2, 2, 2, 1, 0, 2, 1, 1, 1, 2, 2, 0, 0, 2, 1, 1, 1, 0, 1, 0, 0, 1, 1, 2, 2, 1, 0, 0, 0, 0, 0, 2, 1, 2, 0, 0, 0, 0, 1, 0, 1, 0, 1, 2, 0]",25,80,18
38,0,0.0,1522,1.2247938900000008,"[2, 0, 1, 0, 2, 1, 0, 2, 0, 0, 0, 2, 2, 0, 1, 1, 2, 2, 2, 2, 2, 1, 2, 0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 1, 0, 1, 2, 2, 2, 0, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1]",25,80,19
39,80,0.0,1602,1.3265636319993064,"[2, 0, 1, 0, 2, 1, 0, 2, 0, 0, 0, 2, 2, 0, 1, 1, 2, 2, 2, 2, 2, 1, 2, 0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 1, 0, 1, 2, 2, 2, 0, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1]",25,80,19
40,0,0.0,1602,1.3398495790024754,"[0, 1, 2, 2, 1, 1, 1, 1, 0, 1, 0, 2, 1, 0, 1, 2, 2, 2, 1, 1, 0, 2, 1, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 2, 1, 2, 2, 0, 1, 1, 1, 1, 2, 1, 2, 2, 2]",25,80,20
41,80,0.0,1682,1.443960848999268,"[0, 1, 2, 2, 1, 1, 1, 1, 0, 1, 0, 2, 1, 0, 1, 2, 2, 2, 1, 1, 0, 2, 1, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 2, 1, 2, 2, 0, 1, 1, 1, 1, 2, 1, 2, 2, 2]",25,80,20
42,0,0.0,1682,1.457044508002582,"[0, 1, 0, 0, 1, 2, 0, 2, 2, 1, 1, 2, 0, 2, 0, 0, 1, 0, 0, 2, 1, 0, 0, 1, 2, 1, 1, 0, 0, 2, 0, 0, 1, 0, 2, 1, 2, 1, 0, 1, 1, 0, 0, 2, 2, 0, 0, 0, 1, 1]",25,80,21
43,80,0.0,1762,1.5634050830012711,"[0, 1, 0, 0, 1, 2, 0, 2, 2, 1, 1, 2, 0, 2, 0, 0, 1, 0, 0, 2, 1, 0, 0, 1, 2, 1, 1, 0, 0, 2, 0, 0, 1, 0, 2, 1, 2, 1, 0, 1, 1, 0, 0, 2, 2, 0, 0, 0, 1, 1]",25,80,21
44,0,0.0,1762,1.5768878910021158,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 2, 1, 1, 0, 0, 2, 0, 0, 2, 0, 1, 2, 2, 1, 0, 2, 2, 1, 1, 0, 2, 0, 0, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 0, 2, 0, 1]",25,80,22
45,80,0.0,1842,1.6893440470012138,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 2, 1, 1, 0, 0, 2, 0, 0, 2, 0, 1, 2, 2, 1, 0, 2, 2, 1, 1, 0, 2, 0, 0, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 0, 2, 0, 1]",25,80,22
46,0,0.0,1842,1.7035747750014707,"[1, 2, 1, 0, 0, 2, 0, 2, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 2, 2, 1, 0, 0, 2, 2, 1, 2, 1, 2, 2, 2, 0, 0, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 1, 0]",25,80,23
47,80,0.0,1922,1.8194727299996885,"[1, 2, 1, 0, 0, 2, 0, 2, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 2, 2, 1, 0, 0, 2, 2, 1, 2, 1, 2, 2, 2, 0, 0, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 1, 0]",25,80,23
48,0,0.0,1922,1.8343264579998504,"[2, 0, 1, 1, 0, 2, 1, 0, 2, 1, 1, 2, 2, 0, 0, 1, 2, 2, 2, 1, 2, 2, 1, 0, 0, 1, 2, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 2, 0, 2, 2]",25,80,24
49,80,0.0,2002,1.9551926370004367,"[2, 0, 1, 1, 0, 2, 1, 0, 2, 1, 1, 2, 2, 0, 0, 1, 2, 2, 2, 1, 2, 2, 1, 0, 0, 1, 2, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 2, 0, 2, 2]",25,80,24
50,0,0.0,2002,1.9701248849996773,"[1, 1, 0, 0, 0, 1, 2, 0, 2, 0, 0, 1, 0, 0, 1, 2, 0, 1, 0, 1, 2, 2, 1, 1, 1, 2, 0, 2, 1, 1, 2, 1, 2, 1, 0, 0, 1, 2, 0, 2, 1, 2, 0, 2, 2, 1, 1, 1, 0, 0]",25,80,25
51,80,0.0,2082,2.0995617430016864,"[1, 1, 0, 0, 0, 1, 2, 0, 2, 0, 0, 1, 0, 0, 1, 2, 0, 1, 0, 1, 2, 2, 1, 1, 1, 2, 0, 2, 1, 1, 2, 1, 2, 1, 0, 0, 1, 2, 0, 2, 1, 2, 0, 2, 2, 1, 1, 1, 0, 0]",25,80,25
52,0,0.0,0,9.495800259173848e-05,"[2, 0, 2, 2, 0, 0, 2, 1, 2, 2, 2, 2, 0, 2, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 2, 2, 2, 1, 2, 1, 1, 2, 1, 2, 2, 0, 2, 0, 2, 2, 0, 0, 2, 1, 0, 1, 1]",75,80,0
53,80,0.0,80,0.020186074001685483,"[2, 0, 2, 2, 0, 0, 2, 1, 2, 2, 2, 2, 0, 2, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 2, 2, 2, 1, 2, 1, 1, 2, 1, 2, 2, 0, 2, 0, 2, 2, 0, 0, 2, 1, 0, 1, 1]",75,80,0
54,0,0.0,80,0.03636955100228079,"[1, 2, 0, 1, 0, 0, 2, 1, 2, 2, 1, 0, 0, 1, 0, 1, 1, 2, 1, 2, 0, 0, 0, 0, 2, 0, 1, 1, 1, 2, 0, 0, 0, 2, 1, 1, 0, 1, 1, 2, 2, 2, 2, 0, 2, 1, 0, 1, 1, 1]",75,80,1
55,80,0.0,160,0.06095061400264967,"[1, 2, 0, 1, 0, 0, 2, 1, 2, 2, 1, 0, 0, 1, 0, 1, 1, 2, 1, 2, 0, 0, 0, 0, 2, 0, 1, 1, 1, 2, 0, 0, 0, 2, 1, 1, 0, 1, 1, 2, 2, 2, 2, 0, 2, 1, 0, 1, 1, 1]",75,80,1
56,0,0.0,160,0.07792682500075898,"[1, 2, 1, 2, 1, 2, 2, 1, 1, 1, 0, 0, 0, 2, 1, 2, 0, 1, 2, 1, 2, 1, 0, 0, 1, 2, 0, 0, 0, 1, 1, 2, 2, 2, 1, 1, 2, 2, 1, 2, 0, 1, 2, 1, 0, 1, 1, 1, 1, 0]",75,80,2
57,80,0.0,240,0.10741720599980908,"[1, 2, 1, 2, 1, 2, 2, 1, 1, 1, 0, 0, 0, 2, 1, 2, 0, 1, 2, 1, 2, 1, 0, 0, 1, 2, 0, 0, 0, 1, 1, 2, 2, 2, 1, 1, 2, 2, 1, 2, 0, 1, 2, 1, 0, 1, 1, 1, 1, 0]",75,80,2
58,0,0.0,240,0.12408025200056727,"[0, 1, 0, 0, 2, 0, 2, 1, 0, 2, 2, 1, 0, 0, 2, 0, 2, 0, 2, 0, 1, 0, 0, 1, 0, 1, 0, 2, 2, 0, 0, 0, 2, 0, 2, 1, 2, 2, 1, 2, 0, 0, 2, 0, 2, 0, 0, 2, 0, 2]",75,80,3
59,80,0.0,320,0.15754286300216336,"[0, 1, 0, 0, 2, 0, 2, 1, 0, 2, 2, 1, 0, 0, 2, 0, 2, 0, 2, 0, 1, 0, 0, 1, 0, 1, 0, 2, 2, 0, 0, 0, 2, 0, 2, 1, 2, 2, 1, 2, 0, 0, 2, 0, 2, 0, 0, 2, 0, 2]",75,80,3
60,0,0.0,320,0.17490893000285723,"[2, 0, 1, 0, 1, 2, 0, 2, 0, 1, 2, 0, 1, 2, 2, 0, 0, 0, 1, 0, 2, 2, 0, 0, 2, 1, 0, 0, 2, 0, 1, 2, 0, 2, 0, 0, 0, 1, 1, 2, 0, 0, 1, 0, 1, 0, 2, 0, 0, 1]",75,80,4
61,80,20.882857856911787,402,0.21449273300095228,"[2, 0, 1, 0, 1, 2, 1, 0, 0, 1, 2, 0, 1, 2, 2, 0, 0, 0, 1, 0, 2, 2, 0, 0, 2, 1, 0, 0, 2, 0, 1, 2, 0, 2, 0, 0, 0, 1, 1, 2, 0, 0, 1, 0, 1, 0, 2, 0, 0, 1]",75,80,4
62,0,0.0,402,0.23356096100178547,"[1, 1, 2, 2, 2, 0, 2, 0, 1, 2, 0, 0, 2, 1, 1, 1, 0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 2, 1, 1, 2, 0, 2, 1, 0, 0, 1, 1, 1, 2, 2, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1]",75,80,5
63,80,0.0,482,0.27743530299994745,"[1, 1, 2, 2, 2, 0, 2, 0, 1, 2, 0, 0, 2, 1, 1, 1, 0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 2, 1, 1, 2, 0, 2, 1, 0, 0, 1, 1, 1, 2, 2, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1]",75,80,5
64,0,0.0,482,0.2959637540006952,"[2, 0, 1, 0, 0, 0, 0, 2, 2, 0, 1, 1, 1, 1, 0, 2, 1, 0, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 2, 0, 1, 2, 2, 2, 2, 1, 2, 2, 0, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1]",75,80,6
65,80,0.0,562,0.34421349100011867,"[2, 0, 1, 0, 0, 0, 0, 2, 2, 0, 1, 1, 1, 1, 0, 2, 1, 0, 1, 1, 0, 2, 2, 0, 2, 0, 0, 0, 2, 0, 1, 2, 2, 2, 2, 1, 2, 2, 0, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 1]",75,80,6
66,0,0.0,562,0.36308050700245076,"[2, 2, 0, 2, 1, 2, 1, 1, 2, 0, 1, 0, 1, 2, 2, 1, 2, 1, 2, 0, 2, 0, 2, 0, 2, 0, 1, 1, 0, 2, 0, 2, 1, 2, 1, 2, 2, 2, 0, 0, 1, 1, 0, 1, 0, 2, 1, 1, 0, 1]",75,80,7
67,80,0.0,642,0.41580979200080037,"[2, 2, 0, 2, 1, 2, 1, 1, 2, 0, 1, 0, 1, 2, 2, 1, 2, 1, 2, 0, 2, 0, 2, 0, 2, 0, 1, 1, 0, 2, 0, 2, 1, 2, 1, 2, 2, 2, 0, 0, 1, 1, 0, 1, 0, 2, 1, 1, 0, 1]",75,80,7
68,0,0.0,642,0.4346375679997436,"[0, 1, 2, 1, 2, 0, 2, 1, 0, 1, 1, 2, 1, 2, 0, 2, 0, 2, 1, 2, 2, 0, 1, 2, 1, 2, 2, 1, 2, 1, 2, 0, 1, 2, 2, 0, 1, 2, 0, 2, 1, 2, 2, 2, 2, 0, 0, 1, 0, 0]",75,80,8
69,80,0.0,722,0.4930432450018998,"[0, 1, 2, 1, 2, 0, 2, 1, 0, 1, 1, 2, 1, 2, 0, 2, 0, 2, 1, 2, 2, 0, 1, 2, 1, 2, 2, 1, 2, 1, 2, 0, 1, 2, 2, 0, 1, 2, 0, 2, 1, 2, 2, 2, 2, 0, 0, 1, 0, 0]",75,80,8
70,0,0.0,722,0.5131592260004254,"[0, 0, 1, 0, 1, 0, 2, 1, 2, 1, 2, 0, 0, 0, 1, 2, 0, 2, 2, 0, 0, 2, 0, 0, 0, 1, 2, 2, 1, 2, 0, 2, 0, 1, 0, 2, 2, 2, 1, 1, 2, 0, 1, 2, 2, 1, 1, 1, 0, 0]",75,80,9
71,80,0.0,802,0.5750761990020692,"[0, 0, 1, 0, 1, 0, 2, 1, 2, 1, 2, 0, 0, 0, 1, 2, 0, 2, 2, 0, 0, 2, 0, 0, 0, 1, 2, 2, 1, 2, 0, 2, 0, 1, 0, 2, 2, 2, 1, 1, 2, 0, 1, 2, 2, 1, 1, 1, 0, 0]",75,80,9
72,0,0.0,802,0.5952354569999443,"[0, 1, 0, 2, 1, 1, 0, 0, 1, 2, 0, 0, 0, 1, 1, 1, 1, 2, 2, 1, 2, 0, 0, 0, 1, 0, 2, 1, 2, 0, 0, 0, 1, 2, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1]",75,80,10
73,80,0.0,882,0.6629154200018093,"[0, 1, 0, 2, 1, 1, 0, 0, 1, 2, 0, 0, 0, 1, 1, 1, 1, 2, 2, 1, 2, 0, 0, 0, 1, 0, 2, 1, 2, 0, 0, 0, 1, 2, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1]",75,80,10
74,0,0.0,882,0.6833167820004746,"[0, 2, 0, 0, 2, 2, 2, 2, 1, 2, 1, 1, 1, 0, 1, 1, 0, 0, 0, 2, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0, 2, 2, 1, 2, 0, 1, 1, 1, 0, 2, 0, 1, 0, 0, 2, 2, 1, 0, 0]",75,80,11
75,80,0.0,962,0.7820068889996037,"[0, 2, 0, 0, 2, 2, 2, 2, 1, 2, 1, 1, 1, 0, 1, 1, 0, 0, 0, 2, 0, 0, 1, 0, 2, 0, 2, 0, 0, 0, 0, 2, 2, 1, 2, 0, 1, 1, 1, 0, 2, 0, 1, 0, 0, 2, 2, 1, 0, 0]",75,80,11
76,0,0.0,962,0.8030529749994457,"[2, 2, 1, 1, 1, 2, 2, 0, 0, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 0, 0, 1, 2, 1, 1, 0, 0, 1, 2, 0, 2, 2, 1, 1, 1, 1, 0, 0, 1, 0, 1, 2, 2, 2, 1, 2, 0, 2, 2, 2]",75,80,12
77,80,0.0,1042,0.8793132770006196,"[2, 2, 1, 1, 1, 2, 2, 0, 0, 2, 2, 2, 2, 0, 2, 0, 2, 2, 2, 0, 0, 1, 2, 1, 1, 0, 0, 1, 2, 0, 2, 2, 1, 1, 1, 1, 0, 0, 1, 0, 1, 2, 2, 2, 1, 2, 0, 2, 2, 2]",75,80,12
78,0,0.0,1042,0.9004803679999895,"[0, 2, 1, 0, 2, 2, 1, 0, 0, 0, 1, 0, 1, 1, 1, 2, 0, 0, 1, 1, 0, 1, 0, 2, 1, 0, 1, 0, 0, 1, 2, 0, 0, 0, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 0, 1, 2]",75,80,13
79,80,0.0,1122,0.9826990770015982,"[0, 2, 1, 0, 2, 2, 1, 0, 0, 0, 1, 0, 1, 1, 1, 2, 0, 0, 1, 1, 0, 1, 0, 2, 1, 0, 1, 0, 0, 1, 2, 0, 0, 0, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 0, 1, 2]",75,80,13
80,0,0.0,1122,1.004793800002517,"[2, 0, 2, 2, 0, 2, 0, 1, 1, 1, 1, 2, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 2, 2, 1, 2, 1, 0, 2, 0, 2, 0, 2, 0, 0, 2, 0, 0, 0]",75,80,14
81,80,0.0,1202,1.091590066000208,"[2, 0, 2, 2, 0, 2, 0, 1, 1, 1, 1, 2, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 2, 2, 1, 2, 1, 0, 2, 0, 2, 0, 2, 0, 0, 2, 0, 0, 0]",75,80,14
82,0,0.0,1202,1.1134828089998337,"[0, 2, 1, 1, 0, 0, 2, 0, 2, 1, 1, 2, 0, 1, 0, 1, 2, 2, 2, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 2, 2, 2, 2, 1, 2, 0, 1, 2, 0, 1, 1, 2, 1, 0]",75,80,15
83,80,0.0,1282,1.2122241910001321,"[0, 2, 1, 1, 0, 0, 2, 0, 2, 1, 1, 2, 0, 1, 0, 1, 2, 2, 2, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 2, 2, 2, 2, 1, 2, 0, 1, 2, 0, 1, 1, 2, 1, 0]",75,80,15
84,0,0.0,1282,1.2370404739995138,"[2, 1, 1, 2, 0, 0, 1, 0, 2, 2, 1, 2, 2, 1, 2, 2, 2, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 2, 2, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 2, 1, 2, 0, 0]",75,80,16
85,80,0.0,1362,1.337447448000603,"[2, 1, 1, 2, 0, 0, 1, 0, 2, 2, 1, 2, 2, 1, 2, 2, 2, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 2, 2, 1, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 2, 1, 2, 0, 0]",75,80,16
86,0,0.0,1362,1.361354526001378,"[1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 1, 2, 0, 2, 1, 2, 0, 0, 1, 1, 2, 1, 1, 0, 1, 1, 0, 0, 2, 1, 0, 2, 2, 1, 1, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 2, 0, 0, 1]",75,80,17
87,80,0.0,1442,1.4632903410019935,"[1, 1, 1, 1, 0, 2, 0, 0, 0, 1, 1, 1, 2, 0, 2, 1, 2, 0, 0, 1, 1, 2, 1, 1, 0, 1, 1, 0, 0, 2, 1, 0, 2, 2, 1, 1, 2, 0, 2, 1, 0, 0, 2, 1, 2, 2, 2, 0, 0, 1]",75,80,17
88,0,0.0,1442,1.488866619001783,"[0, 2, 1, 0, 0, 2, 2, 2, 1, 0, 2, 1, 1, 1, 2, 2, 0, 0, 2, 1, 1, 1, 0, 1, 0, 0, 1, 1, 2, 2, 1, 0, 0, 0, 0, 0, 2, 1, 2, 0, 0, 0, 0, 1, 0, 1, 0, 1, 2, 0]",75,80,18
89,80,0.0,1522,1.5951112200018542,"[0, 2, 1, 0, 0, 2, 2, 2, 1, 0, 2, 1, 1, 1, 2, 2, 0, 0, 2, 1, 1, 1, 0, 1, 0, 0, 1, 1, 2, 2, 1, 0, 0, 0, 0, 0, 2, 1, 2, 0, 0, 0, 0, 1, 0, 1, 0, 1, 2, 0]",75,80,18
90,0,0.0,1522,1.6193790480028838,"[2, 0, 1, 0, 2, 1, 0, 2, 0, 0, 0, 2, 2, 0, 1, 1, 2, 2, 2, 2, 2, 1, 2, 0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 1, 0, 1, 2, 2, 2, 0, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1]",75,80,19
91,80,0.0,1602,1.7299536390019057,"[2, 0, 1, 0, 2, 1, 0, 2, 0, 0, 0, 2, 2, 0, 1, 1, 2, 2, 2, 2, 2, 1, 2, 0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 1, 0, 1, 2, 2, 2, 0, 1, 2, 1, 1, 2, 2, 1, 2, 1, 1]",75,80,19
92,0,0.0,1602,1.7541524940024829,"[0, 1, 2, 2, 1, 1, 1, 1, 0, 1, 0, 2, 1, 0, 1, 2, 2, 2, 1, 1, 0, 2, 1, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 2, 1, 2, 2, 0, 1, 1, 1, 1, 2, 1, 2, 2, 2]",75,80,20
93,80,0.0,1682,1.867867548000504,"[0, 1, 2, 2, 1, 1, 1, 1, 0, 1, 0, 2, 1, 0, 1, 2, 2, 2, 1, 1, 0, 2, 1, 2, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 0, 2, 1, 2, 2, 0, 1, 1, 1, 1, 2, 1, 2, 2, 2]",75,80,20
94,0,0.0,1682,1.892257186002098,"[0, 1, 0, 0, 1, 2, 0, 2, 2, 1, 1, 2, 0, 2, 0, 0, 1, 0, 0, 2, 1, 0, 0, 1, 2, 1, 1, 0, 0, 2, 0, 0, 1, 0, 2, 1, 2, 1, 0, 1, 1, 0, 0, 2, 2, 0, 0, 0, 1, 1]",75,80,21
95,80,0.0,1762,2.0122810499997286,"[0, 1, 0, 0, 1, 2, 0, 2, 2, 1, 1, 2, 0, 2, 0, 0, 1, 0, 0, 2, 1, 0, 0, 1, 2, 1, 1, 0, 0, 2, 0, 0, 1, 0, 2, 1, 2, 1, 0, 1, 1, 0, 0, 2, 2, 0, 0, 0, 1, 1]",75,80,21
96,0,0.0,1762,2.0380203910026466,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 2, 1, 1, 0, 0, 2, 0, 0, 2, 0, 1, 2, 2, 1, 0, 2, 2, 1, 1, 0, 2, 0, 0, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 0, 2, 0, 1]",75,80,22
97,80,0.0,1842,2.15961801800222,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 2, 1, 2, 1, 1, 0, 0, 2, 0, 0, 2, 0, 1, 2, 2, 1, 0, 2, 2, 1, 1, 0, 2, 0, 0, 1, 2, 2, 2, 1, 1, 1, 1, 1, 2, 0, 2, 0, 1]",75,80,22
98,0,0.0,1842,2.1845960240025306,"[1, 2, 1, 0, 0, 2, 0, 2, 0, 0, 2, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 2, 2, 1, 0, 0, 2, 2, 1, 2, 1, 2, 2, 2, 0, 0, 0, 2, 1, 1, 1, 1, 0, 0, 2, 2, 1, 0]",75,80,23
