,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
88,7,0.17708090100131813,21.74195142770823,809.0,True,100,0.25,80
89,8,0.197947448999912,21.74195142770823,910.0,True,100,0.25,80
90,9,0.21966382700338727,21.74195142770823,1011.0,True,100,0.25,80
91,10,0.244120508999913,21.74195142770823,1112.0,True,100,0.25,80
92,11,0.26640278400009265,21.74195142770823,1213.0,True,100,0.25,80
93,12,0.28794934000325156,21.74195142770823,1314.0,True,100,0.25,80
94,13,0.308865571001661,21.74195142770823,1415.0,True,100,0.25,80
95,14,0.3296315190018504,21.74195142770823,1516.0,True,100,0.25,80
96,15,0.35022293100337265,21.74195142770823,1617.0,True,100,0.25,80
97,16,0.37048610300189466,21.74195142770823,1718.0,True,100,0.25,80
98,17,0.3907346880005207,21.74195142770823,1819.0,True,100,0.25,80
99,18,0.4108792020015244,21.74195142770823,1920.0,True,100,0.25,80
100,19,0.431962842001667,21.74195142770823,2021.0,True,100,0.25,80
101,20,0.4529392240001471,21.74195142770823,2122.0,True,100,0.25,80
102,21,0.47316377900278894,21.74195142770823,2223.0,True,100,0.25,80
103,22,0.49350280100043165,21.74195142770823,2324.0,True,100,0.25,80
104,23,0.5140682340024796,21.74195142770823,2425.0,True,100,0.25,80
105,24,0.5351969310031564,21.74195142770823,2526.0,True,100,0.25,80
106,25,0.5556985930015799,21.74195142770823,2627.0,True,100,0.25,80
107,26,0.5758858310000505,21.74195142770823,2728.0,True,100,0.25,80
108,27,0.5963460250022763,21.74195142770823,2829.0,True,100,0.25,80
109,28,0.6167160290024185,21.74195142770823,2930.0,True,100,0.25,80
110,29,0.6367194310005289,21.74195142770823,3031.0,True,100,0.25,80
111,30,0.6566083790021366,21.74195142770823,3132.0,True,100,0.25,80
112,31,0.6765328200017393,21.74195142770823,3233.0,True,100,0.25,80
113,32,0.6965845930026262,21.74195142770823,3334.0,True,100,0.25,80
114,33,0.7162871690015891,21.74195142770823,3435.0,True,100,0.25,80
115,34,0.7372790150002402,21.74195142770823,3536.0,True,100,0.25,80
116,35,0.7575340550029068,21.74195142770823,3637.0,True,100,0.25,80
117,36,0.7776513120006712,21.74195142770823,3738.0,True,100,0.25,80
118,37,0.7980444050008373,21.74195142770823,3839.0,True,100,0.25,80
119,38,0.8181301080003323,21.74195142770823,3940.0,True,100,0.25,80
120,39,0.8381161249999423,21.74195142770823,4041.0,True,100,0.25,80
121,40,0.8580718970006274,21.74195142770823,4142.0,True,100,0.25,80
122,41,0.8780121520030661,21.74195142770823,4243.0,True,100,0.25,80
123,42,0.8976502040022751,21.74195142770823,4344.0,True,100,0.25,80
124,43,0.9172879190009553,21.74195142770823,4445.0,True,100,0.25,80
125,44,0.9362853750026261,21.74195142770823,4546.0,True,100,0.25,80
126,45,0.9555336869998428,21.74195142770823,4647.0,True,100,0.25,80
127,46,0.9770114540006034,21.74195142770823,4748.0,True,100,0.25,80
128,47,0.9972219810006209,21.74195142770823,4849.0,True,100,0.25,80
129,48,1.0179624900010822,21.74195142770823,4950.0,True,100,0.25,80
130,49,1.0417436950010597,21.74195142770823,5051.0,True,100,0.25,80
131,50,1.0620519860021886,21.74195142770823,5152.0,True,100,0.25,80
132,51,1.1078098899997713,21.74195142770823,5253.0,True,100,0.25,80
133,52,1.1280867990026309,21.74195142770823,5354.0,True,100,0.25,80
134,53,1.1484560620010598,21.74195142770823,5455.0,True,100,0.25,80
135,54,1.1685865390027175,21.74195142770823,5556.0,True,100,0.25,80
136,55,1.1884762910012796,21.74195142770823,5657.0,True,100,0.25,80
137,56,1.2081697909998184,21.74195142770823,5758.0,True,100,0.25,80
138,57,1.2279701290026424,21.74195142770823,5859.0,True,100,0.25,80
139,58,1.2520198400015943,21.74195142770823,5960.0,True,100,0.25,80
140,59,1.2730332230021304,21.74195142770823,6061.0,True,100,0.25,80
141,60,1.293175680002605,21.74195142770823,6162.0,True,100,0.25,80
142,61,1.3183657610024966,21.74195142770823,6263.0,True,100,0.25,80
143,62,1.338271528002224,21.74195142770823,6364.0,True,100,0.25,80
144,63,1.3585788140007935,21.74195142770823,6465.0,True,100,0.25,80
145,64,1.3788862040019012,21.74195142770823,6566.0,True,100,0.25,80
146,65,1.3988156170016737,21.74195142770823,6667.0,True,100,0.25,80
147,66,1.4181470930016076,21.74195142770823,6768.0,True,100,0.25,80
148,67,1.4380323690020305,21.74195142770823,6869.0,True,100,0.25,80
149,68,1.4572331700001087,21.74195142770823,6970.0,True,100,0.25,80
150,69,1.4765579630002321,21.74195142770823,7071.0,True,100,0.25,80
151,70,1.4967044530021667,21.74195142770823,7172.0,True,100,0.25,80
152,71,1.5223234170007345,21.74195142770823,7273.0,True,100,0.25,80
153,72,1.5422419150017959,21.74195142770823,7374.0,True,100,0.25,80
154,73,1.5620111780008301,21.74195142770823,7475.0,True,100,0.25,80
155,74,1.5815866610028024,21.74195142770823,7576.0,True,100,0.25,80
156,75,1.601105745001405,21.74195142770823,7677.0,True,100,0.25,80
157,76,1.62062231100208,21.74195142770823,7778.0,True,100,0.25,80
158,77,1.6402233300032094,21.74195142770823,7879.0,True,100,0.25,80
159,78,1.6596028690000821,21.74195142770823,7980.0,True,100,0.25,80
160,79,1.6789158310020866,21.74195142770823,8081.0,True,100,0.25,80
161,80,1.697978010000952,21.74195142770823,8182.0,True,100,0.25,80
162,0,0.004557060001388891,0.0,100.0,True,100,0.5,80
163,1,0.043323842000972945,19.34473044324985,202.0,True,100,0.5,80
164,2,0.06813544500255375,21.74195142770823,304.0,True,100,0.5,80
165,3,0.08889406400339794,21.74195142770823,405.0,True,100,0.5,80
166,4,0.11109519200181239,21.74195142770823,506.0,True,100,0.5,80
167,5,0.1337598070022068,21.74195142770823,607.0,True,100,0.5,80
168,6,0.1559826240008988,21.74195142770823,708.0,True,100,0.5,80
169,7,0.17708090100131813,21.74195142770823,809.0,True,100,0.5,80
170,8,0.197947448999912,21.74195142770823,910.0,True,100,0.5,80
171,9,0.21966382700338727,21.74195142770823,1011.0,True,100,0.5,80
172,10,0.244120508999913,21.74195142770823,1112.0,True,100,0.5,80
173,11,0.26640278400009265,21.74195142770823,1213.0,True,100,0.5,80
174,12,0.28794934000325156,21.74195142770823,1314.0,True,100,0.5,80
175,13,0.308865571001661,21.74195142770823,1415.0,True,100,0.5,80
176,14,0.3296315190018504,21.74195142770823,1516.0,True,100,0.5,80
177,15,0.35022293100337265,21.74195142770823,1617.0,True,100,0.5,80
178,16,0.37048610300189466,21.74195142770823,1718.0,True,100,0.5,80
179,17,0.3907346880005207,21.74195142770823,1819.0,True,100,0.5,80
180,18,0.4108792020015244,21.74195142770823,1920.0,True,100,0.5,80
181,19,0.431962842001667,21.74195142770823,2021.0,True,100,0.5,80
182,20,0.4529392240001471,21.74195142770823,2122.0,True,100,0.5,80
183,21,0.47316377900278894,21.74195142770823,2223.0,True,100,0.5,80
184,22,0.49350280100043165,21.74195142770823,2324.0,True,100,0.5,80
185,23,0.5140682340024796,21.74195142770823,2425.0,True,100,0.5,80
186,24,0.5351969310031564,21.74195142770823,2526.0,True,100,0.5,80
187,25,0.5556985930015799,21.74195142770823,2627.0,True,100,0.5,80
188,26,0.5758858310000505,21.74195142770823,2728.0,True,100,0.5,80
189,27,0.5963460250022763,21.74195142770823,2829.0,True,100,0.5,80
190,28,0.6167160290024185,21.74195142770823,2930.0,True,100,0.5,80
191,29,0.6367194310005289,21.74195142770823,3031.0,True,100,0.5,80
192,30,0.6566083790021366,21.74195142770823,3132.0,True,100,0.5,80
193,31,0.6765328200017393,21.74195142770823,3233.0,True,100,0.5,80
194,32,0.6965845930026262,21.74195142770823,3334.0,True,100,0.5,80
195,33,0.7162871690015891,21.74195142770823,3435.0,True,100,0.5,80
196,34,0.7372790150002402,21.74195142770823,3536.0,True,100,0.5,80
197,35,0.7575340550029068,21.74195142770823,3637.0,True,100,0.5,80
198,36,0.7776513120006712,21.74195142770823,3738.0,True,100,0.5,80
199,37,0.7980444050008373,21.74195142770823,3839.0,True,100,0.5,80
200,38,0.8181301080003323,21.74195142770823,3940.0,True,100,0.5,80
201,39,0.8381161249999423,21.74195142770823,4041.0,True,100,0.5,80
202,40,0.8580718970006274,21.74195142770823,4142.0,True,100,0.5,80
203,41,0.8780121520030661,21.74195142770823,4243.0,True,100,0.5,80
204,42,0.8976502040022751,21.74195142770823,4344.0,True,100,0.5,80
205,43,0.9172879190009553,21.74195142770823,4445.0,True,100,0.5,80
206,44,0.9362853750026261,21.74195142770823,4546.0,True,100,0.5,80
207,45,0.9555336869998428,21.74195142770823,4647.0,True,100,0.5,80
208,46,0.9770114540006034,21.74195142770823,4748.0,True,100,0.5,80
209,47,0.9972219810006209,21.74195142770823,4849.0,True,100,0.5,80
210,48,1.0179624900010822,21.74195142770823,4950.0,True,100,0.5,80
211,49,1.0417436950010597,21.74195142770823,5051.0,True,100,0.5,80
212,50,1.0620519860021886,21.74195142770823,5152.0,True,100,0.5,80
213,51,1.1078098899997713,21.74195142770823,5253.0,True,100,0.5,80
214,52,1.1280867990026309,21.74195142770823,5354.0,True,100,0.5,80
215,53,1.1484560620010598,21.74195142770823,5455.0,True,100,0.5,80
216,54,1.1685865390027175,21.74195142770823,5556.0,True,100,0.5,80
217,55,1.1884762910012796,21.74195142770823,5657.0,True,100,0.5,80
218,56,1.2081697909998184,21.74195142770823,5758.0,True,100,0.5,80
219,57,1.2279701290026424,21.74195142770823,5859.0,True,100,0.5,80
220,58,1.2520198400015943,21.74195142770823,5960.0,True,100,0.5,80
221,59,1.2730332230021304,21.74195142770823,6061.0,True,100,0.5,80
222,60,1.293175680002605,21.74195142770823,6162.0,True,100,0.5,80
223,61,1.3183657610024966,21.74195142770823,6263.0,True,100,0.5,80
224,62,1.338271528002224,21.74195142770823,6364.0,True,100,0.5,80
225,63,1.3585788140007935,21.74195142770823,6465.0,True,100,0.5,80
226,64,1.3788862040019012,21.74195142770823,6566.0,True,100,0.5,80
227,65,1.3988156170016737,21.74195142770823,6667.0,True,100,0.5,80
228,66,1.4181470930016076,21.74195142770823,6768.0,True,100,0.5,80
229,67,1.4380323690020305,21.74195142770823,6869.0,True,100,0.5,80
230,68,1.4572331700001087,21.74195142770823,6970.0,True,100,0.5,80
231,69,1.4765579630002321,21.74195142770823,7071.0,True,100,0.5,80
232,70,1.4967044530021667,21.74195142770823,7172.0,True,100,0.5,80
233,71,1.5223234170007345,21.74195142770823,7273.0,True,100,0.5,80
234,72,1.5422419150017959,21.74195142770823,7374.0,True,100,0.5,80
235,73,1.5620111780008301,21.74195142770823,7475.0,True,100,0.5,80
236,74,1.5815866610028024,21.74195142770823,7576.0,True,100,0.5,80
237,75,1.601105745001405,21.74195142770823,7677.0,True,100,0.5,80
238,76,1.62062231100208,21.74195142770823,7778.0,True,100,0.5,80
239,77,1.6402233300032094,21.74195142770823,7879.0,True,100,0.5,80
240,78,1.6596028690000821,21.74195142770823,7980.0,True,100,0.5,80
241,79,1.6789158310020866,21.74195142770823,8081.0,True,100,0.5,80
242,80,1.697978010000952,21.74195142770823,8182.0,True,100,0.5,80
243,0,0.004557060001388891,0.0,100.0,True,100,0.75,80
244,1,0.043323842000972945,19.34473044324985,202.0,True,100,0.75,80
245,2,0.06813544500255375,21.74195142770823,304.0,True,100,0.75,80
246,3,0.08889406400339794,21.74195142770823,405.0,True,100,0.75,80
247,4,0.11109519200181239,21.74195142770823,506.0,True,100,0.75,80
248,5,0.1337598070022068,21.74195142770823,607.0,True,100,0.75,80
249,6,0.1559826240008988,21.74195142770823,708.0,True,100,0.75,80
250,7,0.17708090100131813,21.74195142770823,809.0,True,100,0.75,80
251,8,0.197947448999912,21.74195142770823,910.0,True,100,0.75,80
252,9,0.21966382700338727,21.74195142770823,1011.0,True,100,0.75,80
253,10,0.244120508999913,21.74195142770823,1112.0,True,100,0.75,80
254,11,0.26640278400009265,21.74195142770823,1213.0,True,100,0.75,80
255,12,0.28794934000325156,21.74195142770823,1314.0,True,100,0.75,80
256,13,0.308865571001661,21.74195142770823,1415.0,True,100,0.75,80
257,14,0.3296315190018504,21.74195142770823,1516.0,True,100,0.75,80
258,15,0.35022293100337265,21.74195142770823,1617.0,True,100,0.75,80
259,16,0.37048610300189466,21.74195142770823,1718.0,True,100,0.75,80
260,17,0.3907346880005207,21.74195142770823,1819.0,True,100,0.75,80
261,18,0.4108792020015244,21.74195142770823,1920.0,True,100,0.75,80
262,19,0.431962842001667,21.74195142770823,2021.0,True,100,0.75,80
263,20,0.4529392240001471,21.74195142770823,2122.0,True,100,0.75,80
264,21,0.47316377900278894,21.74195142770823,2223.0,True,100,0.75,80
265,22,0.49350280100043165,21.74195142770823,2324.0,True,100,0.75,80
266,23,0.5140682340024796,21.74195142770823,2425.0,True,100,0.75,80
267,24,0.5351969310031564,21.74195142770823,2526.0,True,100,0.75,80
268,25,0.5556985930015799,21.74195142770823,2627.0,True,100,0.75,80
269,26,0.5758858310000505,21.74195142770823,2728.0,True,100,0.75,80
270,27,0.5963460250022763,21.74195142770823,2829.0,True,100,0.75,80
271,28,0.6167160290024185,21.74195142770823,2930.0,True,100,0.75,80
272,29,0.6367194310005289,21.74195142770823,3031.0,True,100,0.75,80
273,30,0.6566083790021366,21.74195142770823,3132.0,True,100,0.75,80
274,31,0.6765328200017393,21.74195142770823,3233.0,True,100,0.75,80
275,32,0.6965845930026262,21.74195142770823,3334.0,True,100,0.75,80
276,33,0.7162871690015891,21.74195142770823,3435.0,True,100,0.75,80
277,34,0.7372790150002402,21.74195142770823,3536.0,True,100,0.75,80
278,35,0.7575340550029068,21.74195142770823,3637.0,True,100,0.75,80
279,36,0.7776513120006712,21.74195142770823,3738.0,True,100,0.75,80
280,37,0.7980444050008373,21.74195142770823,3839.0,True,100,0.75,80
281,38,0.8181301080003323,21.74195142770823,3940.0,True,100,0.75,80
282,39,0.8381161249999423,21.74195142770823,4041.0,True,100,0.75,80
283,40,0.8580718970006274,21.74195142770823,4142.0,True,100,0.75,80
284,41,0.8780121520030661,21.74195142770823,4243.0,True,100,0.75,80
285,42,0.8976502040022751,21.74195142770823,4344.0,True,100,0.75,80
286,43,0.9172879190009553,21.74195142770823,4445.0,True,100,0.75,80
287,44,0.9362853750026261,21.74195142770823,4546.0,True,100,0.75,80
288,45,0.9555336869998428,21.74195142770823,4647.0,True,100,0.75,80
289,46,0.9770114540006034,21.74195142770823,4748.0,True,100,0.75,80
290,47,0.9972219810006209,21.74195142770823,4849.0,True,100,0.75,80
291,48,1.0179624900010822,21.74195142770823,4950.0,True,100,0.75,80
292,49,1.0417436950010597,21.74195142770823,5051.0,True,100,0.75,80
293,50,1.0620519860021886,21.74195142770823,5152.0,True,100,0.75,80
294,51,1.1078098899997713,21.74195142770823,5253.0,True,100,0.75,80
295,52,1.1280867990026309,21.74195142770823,5354.0,True,100,0.75,80
296,53,1.1484560620010598,21.74195142770823,5455.0,True,100,0.75,80
297,54,1.1685865390027175,21.74195142770823,5556.0,True,100,0.75,80
298,55,1.1884762910012796,21.74195142770823,5657.0,True,100,0.75,80
299,56,1.2081697909998184,21.74195142770823,5758.0,True,100,0.75,80
300,57,1.2279701290026424,21.74195142770823,5859.0,True,100,0.75,80
301,58,1.2520198400015943,21.74195142770823,5960.0,True,100,0.75,80
302,59,1.2730332230021304,21.74195142770823,6061.0,True,100,0.75,80
303,60,1.293175680002605,21.74195142770823,6162.0,True,100,0.75,80
304,61,1.3183657610024966,21.74195142770823,6263.0,True,100,0.75,80
305,62,1.338271528002224,21.74195142770823,6364.0,True,100,0.75,80
306,63,1.3585788140007935,21.74195142770823,6465.0,True,100,0.75,80
307,64,1.3788862040019012,21.74195142770823,6566.0,True,100,0.75,80
308,65,1.3988156170016737,21.74195142770823,6667.0,True,100,0.75,80
309,66,1.4181470930016076,21.74195142770823,6768.0,True,100,0.75,80
310,67,1.4380323690020305,21.74195142770823,6869.0,True,100,0.75,80
311,68,1.4572331700001087,21.74195142770823,6970.0,True,100,0.75,80
312,69,1.4765579630002321,21.74195142770823,7071.0,True,100,0.75,80
313,70,1.4967044530021667,21.74195142770823,7172.0,True,100,0.75,80
314,71,1.5223234170007345,21.74195142770823,7273.0,True,100,0.75,80
315,72,1.5422419150017959,21.74195142770823,7374.0,True,100,0.75,80
316,73,1.5620111780008301,21.74195142770823,7475.0,True,100,0.75,80
317,74,1.5815866610028024,21.74195142770823,7576.0,True,100,0.75,80
318,75,1.601105745001405,21.74195142770823,7677.0,True,100,0.75,80
319,76,1.62062231100208,21.74195142770823,7778.0,True,100,0.75,80
320,77,1.6402233300032094,21.74195142770823,7879.0,True,100,0.75,80
321,78,1.6596028690000821,21.74195142770823,7980.0,True,100,0.75,80
322,79,1.6789158310020866,21.74195142770823,8081.0,True,100,0.75,80
323,80,1.697978010000952,21.74195142770823,8182.0,True,100,0.75,80
324,0,0.004557060001388891,0.0,200.0,True,200,0.1,80
325,1,0.043323842000972945,0.0,401.0,True,200,0.1,80
326,2,0.06813544500255375,18.577843782305592,603.0,True,200,0.1,80
327,3,0.08889406400339794,18.577843782305592,804.0,True,200,0.1,80
328,4,0.11109519200181239,18.577843782305592,1005.0,True,200,0.1,80
329,5,0.1337598070022068,19.664545858666493,1207.0,True,200,0.1,80
330,6,0.1559826240008988,19.664545858666493,1408.0,True,200,0.1,80
331,7,0.17708090100131813,19.664545858666493,1609.0,True,200,0.1,80
332,8,0.197947448999912,21.24969966136499,1811.0,True,200,0.1,80
333,9,0.21966382700338727,21.24969966136499,2012.0,True,200,0.1,80
334,10,0.244120508999913,21.24969966136499,2213.0,True,200,0.1,80
335,11,0.26640278400009265,21.24969966136499,2414.0,True,200,0.1,80
336,12,0.28794934000325156,21.24969966136499,2615.0,True,200,0.1,80
337,13,0.308865571001661,21.24969966136499,2816.0,True,200,0.1,80
338,14,0.3296315190018504,21.24969966136499,3017.0,True,200,0.1,80
339,15,0.35022293100337265,21.24969966136499,3218.0,True,200,0.1,80
340,16,0.37048610300189466,21.24969966136499,3419.0,True,200,0.1,80
341,17,0.3907346880005207,21.24969966136499,3620.0,True,200,0.1,80
342,18,0.4108792020015244,21.24969966136499,3821.0,True,200,0.1,80
343,19,0.431962842001667,21.24969966136499,4022.0,True,200,0.1,80
344,20,0.4529392240001471,21.24969966136499,4223.0,True,200,0.1,80
345,21,0.47316377900278894,21.24969966136499,4424.0,True,200,0.1,80
346,22,0.49350280100043165,21.24969966136499,4625.0,True,200,0.1,80
347,23,0.5140682340024796,21.24969966136499,4826.0,True,200,0.1,80
348,24,0.5351969310031564,21.24969966136499,5027.0,True,200,0.1,80
349,25,0.5556985930015799,21.24969966136499,5228.0,True,200,0.1,80
350,26,0.5758858310000505,21.24969966136499,5429.0,True,200,0.1,80
351,27,0.5963460250022763,21.24969966136499,5630.0,True,200,0.1,80
352,28,0.6167160290024185,21.24969966136499,5831.0,True,200,0.1,80
353,29,0.6367194310005289,21.24969966136499,6032.0,True,200,0.1,80
354,30,0.6566083790021366,21.24969966136499,6233.0,True,200,0.1,80
355,31,0.6765328200017393,21.24969966136499,6434.0,True,200,0.1,80
356,32,0.6965845930026262,21.24969966136499,6635.0,True,200,0.1,80
357,33,0.7162871690015891,21.24969966136499,6836.0,True,200,0.1,80
358,34,0.7372790150002402,21.24969966136499,7037.0,True,200,0.1,80
359,35,0.7575340550029068,21.24969966136499,7238.0,True,200,0.1,80
360,36,0.7776513120006712,21.24969966136499,7439.0,True,200,0.1,80
361,37,0.7980444050008373,21.24969966136499,7640.0,True,200,0.1,80
362,38,0.8181301080003323,21.24969966136499,7841.0,True,200,0.1,80
363,39,0.8381161249999423,21.24969966136499,8042.0,True,200,0.1,80
364,40,0.8580718970006274,21.24969966136499,8243.0,True,200,0.1,80
365,41,0.8780121520030661,21.24969966136499,8444.0,True,200,0.1,80
366,42,0.8976502040022751,21.24969966136499,8645.0,True,200,0.1,80
367,43,0.9172879190009553,21.24969966136499,8846.0,True,200,0.1,80
368,44,0.9362853750026261,21.24969966136499,9047.0,True,200,0.1,80
369,45,0.9555336869998428,21.24969966136499,9248.0,True,200,0.1,80
370,46,0.9770114540006034,21.24969966136499,9449.0,True,200,0.1,80
371,47,0.9972219810006209,21.24969966136499,9650.0,True,200,0.1,80
372,48,1.0179624900010822,21.24969966136499,9851.0,True,200,0.1,80
373,49,1.0417436950010597,21.24969966136499,10052.0,True,200,0.1,80
374,50,1.0620519860021886,21.24969966136499,10253.0,True,200,0.1,80
375,51,1.1078098899997713,21.24969966136499,10454.0,True,200,0.1,80
376,52,1.1280867990026309,21.24969966136499,10655.0,True,200,0.1,80
377,53,1.1484560620010598,21.24969966136499,10856.0,True,200,0.1,80
378,54,1.1685865390027175,21.24969966136499,11057.0,True,200,0.1,80
379,55,1.1884762910012796,21.24969966136499,11258.0,True,200,0.1,80
380,56,1.2081697909998184,21.24969966136499,11459.0,True,200,0.1,80
381,57,1.2279701290026424,21.24969966136499,11660.0,True,200,0.1,80
382,58,1.2520198400015943,21.24969966136499,11861.0,True,200,0.1,80
383,59,1.2730332230021304,21.24969966136499,12062.0,True,200,0.1,80
384,60,1.293175680002605,21.24969966136499,12263.0,True,200,0.1,80
385,61,1.3183657610024966,21.24969966136499,12464.0,True,200,0.1,80
386,62,1.338271528002224,21.24969966136499,12665.0,True,200,0.1,80
387,63,1.3585788140007935,21.24969966136499,12866.0,True,200,0.1,80
